Obim0|KOF65894.1	OG5_131108	nvec|fgenesh1_pg.scaffold_11000079	5	-30	36	99
Obim0|KOF65895.1	OG5_131108	nvec|fgenesh1_pg.scaffold_11000079	0	-181	33	97
Obim0|KOF65896.1	OG5_131108	nvec|estExt_fgenesh1_pg.C_110080	1	-116	32	89
Obim0|KOF65897.1	OG5_131108	nvec|estExt_fgenesh1_pg.C_110080	5	-90	30	91
Obim0|KOF65898.1	OG5_131108	nvec|estExt_fgenesh1_pg.C_110080	5	-90	30	91
Obim0|KOF65899.1	OG5_137490	mdom|ENSMODP00000003267	1	-46	70	98
Obim0|KOF65900.1	OG5_164479	nvec|gw.114.123.1	5	-16	45	99
Obim0|KOF65902.1	OG5_127335	osat|NP_001064280	1	-30	31	82
Obim0|KOF65903.1	OG5_147664	nvec|fgenesh1_pg.scaffold_114000003	3	-24	47	82
Obim0|KOF65904.1	OG5_126876	phum|PHUM537140	7	-41	37	100
Obim0|KOF65906.1	OG5_126876	dmel|FBpp0076722	2	-69	27	83
Obim0|KOF65909.1	OG5_127354	isca|EEC08679	1	-153	82	98
Obim0|KOF65913.1	OG5_134732	drer|ENSDARP00000091407	9	-94	43	70
Obim0|KOF65914.1	OG5_134732	drer|ENSDARP00000091407	1	-121	50	70
Obim0|KOF65916.1	OG5_130118	amel|XP_395916	2	-99	65	97
Obim0|KOF65917.1	OG5_130118	trub|ENSTRUP00000035816	1	-16	49	98
Obim0|KOF65919.1	OG5_137822	rnor|ENSRNOP00000020358	1	-44	35	97
Obim0|KOF65922.1	OG5_180192	cbri|WBGene00040819	3	-06	22	90
Obim0|KOF65924.1	OG5_132110	apis|XP_001947353	6	-09	40	51
Obim0|KOF65925.1	OG5_138302	isca|EEC11812	2	-26	36	72
Obim0|KOF65926.1	OG5_169540	bmor|BGIBMGA003354	4	-38	47	80
Obim0|KOF65927.1	OG5_126759	cmaq|YP_001540767	1	-39	34	95
Obim0|KOF65928.1	OG5_126939	oana|ENSOANP00000003925	1	-119	61	94
Obim0|KOF65930.1	OG5_132237	amel|XP_623705	9	-99	42	92
Obim0|KOF65931.1	OG5_129714	isca|EEC07726	4	-91	66	100
Obim0|KOF65937.1	OG5_171504	nvec|gw.100.61.1	2	-06	34	79
Obim0|KOF65938.1	OG5_127480	bmaa|14589.m00209	2	-64	36	73
Obim0|KOF65939.1	OG5_126605	bmor|BGIBMGA002542	1	-171	94	99
Obim0|KOF65940.1	OG5_126605	cpip|CPIJ011550	0	-181	93	100
Obim0|KOF65941.1	OG5_126605	tnig|ENSTNIP00000015400	0	-181	89	100
Obim0|KOF65942.1	OG5_142354	ggal|ENSGALP00000007390	2	-08	37	74
Obim0|KOF65945.1	OG5_128974	trub|ENSTRUP00000032618	1	-126	62	72
Obim0|KOF65948.1	OG5_134934	rnor|ENSRNOP00000027215	3	-58	37	88
Obim0|KOF65949.1	OG5_136410	hsap|ENSP00000363361	2	-20	48	95
Obim0|KOF65950.1	OG5_129724	mdom|ENSMODP00000020530	1	-172	63	99
Obim0|KOF65951.1	OG5_128509	cbri|WBGene00039707	2	-45	80	85
Obim0|KOF65952.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_293000005	2	-20	52	100
Obim0|KOF65953.1	OG5_138359	amel|XP_001120785	2	-36	39	98
Obim0|KOF65954.1	OG5_144341	nvec|estExt_fgenesh1_kg.C_540004	2	-35	46	81
Obim0|KOF65955.1	OG5_133484	phum|PHUM127410	2	-46	30	89
Obim0|KOF65956.1	OG5_127027	nvec|estExt_gwp.C_30554	2	-94	70	97
Obim0|KOF65659.1	OG5_126539	ptro|ENSPTRP00000048457	3	-32	45	100
Obim0|KOF65663.1	OG5_142915	apis|XP_001945169	1	-35	36	90
Obim0|KOF65665.1	OG5_129361	dmel|FBpp0087074	0	-181	52	99
Obim0|KOF65668.1	OG5_139510	mdom|ENSMODP00000015541	2	-10	43	65
Obim0|KOF65670.1	OG5_192774	phum|PHUM189490	1	-11	42	95
Obim0|KOF65671.1	NO_GROUP	isca|EEC00749	4	-14	54	87
Obim0|KOF65673.1	OG5_146251	isca|EEC04048	2	-12	54	85
Obim0|KOF65674.1	OG5_126658	cpip|CPIJ008928	2	-40	45	80
Obim0|KOF65675.1	OG5_132513	cpip|CPIJ011212	5	-31	38	99
Obim0|KOF65676.1	OG5_131568	drer|ENSDARP00000098924	5	-99	49	92
Obim0|KOF65677.1	OG5_131909	mdom|ENSMODP00000010165	6	-12	46	100
Obim0|KOF65678.1	OG5_126539	apis|XP_001942940	1	-143	60	99
Obim0|KOF65679.1	OG5_169540	bmor|BGIBMGA012113	2	-28	47	91
Obim0|KOF65683.1	OG5_154197	clup|ENSCAFP00000028490	2	-09	63	57
Obim0|KOF65684.1	OG5_126539	apis|XP_001942940	1	-171	60	100
Obim0|KOF65685.1	OG5_160785	mdom|ENSMODP00000009086	1	-22	39	90
Obim0|KOF65687.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_49000078	1	-07	29	73
Obim0|KOF65688.1	OG5_136246	drer|ENSDARP00000066719	9	-70	48	89
Obim0|KOF65690.1	OG5_136779	drer|ENSDARP00000055131	1	-23	26	87
Obim0|KOF65691.1	OG5_130827	trub|ENSTRUP00000004823	2	-20	29	64
Obim0|KOF65693.1	OG5_128876	ggal|ENSGALP00000013044	2	-25	43	84
Obim0|KOF65694.1	OG5_128876	mmul|XP_001095065	4	-14	39	92
Obim0|KOF65695.1	OG5_128876	cele|WBGene00020281	1	-65	33	94
Obim0|KOF65696.1	OG5_141538	atha|NP_001031690	3	-09	30	50
Obim0|KOF65699.1	OG5_126974	drer|ENSDARP00000087744	8	-32	54	100
Obim0|KOF65700.1	OG5_126974	bmor|BGIBMGA005893	1	-24	54	92
Obim0|KOF65701.1	OG5_126974	isca|EEC14885	1	-48	97	92
Obim0|KOF65702.1	OG5_126539	apis|XP_001945749	4	-88	47	99
Obim0|KOF65703.1	OG5_133871	trub|ENSTRUP00000044748	9	-18	33	99
Obim0|KOF65704.1	OG5_126539	ecab|XP_001500229	1	-49	39	100
Obim0|KOF65705.1	OG5_126539	mmus|ENSMUSP00000065620	6	-62	47	99
Obim0|KOF65706.1	OG5_127437	trub|ENSTRUP00000031085	3	-56	45	98
Obim0|KOF65707.1	OG5_127437	trub|ENSTRUP00000031085	3	-56	45	98
Obim0|KOF65708.1	OG5_127437	trub|ENSTRUP00000031085	3	-56	45	98
Obim0|KOF65709.1	OG5_132243	rnor|ENSRNOP00000028164	1	-82	74	98
Obim0|KOF65710.1	OG5_131093	sman|Smp_136740	8	-52	37	90
Obim0|KOF65711.1	OG5_127335	cbri|WBGene00088265	7	-42	49	96
Obim0|KOF65715.1	OG5_194783	nvec|estExt_fgenesh1_pg.C_550109	4	-26	31	50
Obim0|KOF65716.1	OG5_194783	nvec|estExt_fgenesh1_pg.C_550109	4	-27	31	53
Obim0|KOF65718.1	OG5_159714	cpip|CPIJ009839	2	-18	32	99
Obim0|KOF65719.1	OG5_159714	cpip|CPIJ009839	9	-12	37	90
Obim0|KOF65720.1	OG5_142373	sman|Smp_160340	5	-17	36	99
Obim0|KOF65721.1	OG5_159714	cpip|CPIJ009839	3	-22	36	97
Obim0|KOF65722.1	NO_GROUP	vcar|XP_002954884	4	-13	23	90
Obim0|KOF65723.1	OG5_142419	cint|ENSCINP00000017782	2	-16	36	100
Obim0|KOF65724.1	OG5_159714	cpip|CPIJ009839	3	-20	34	97
Obim0|KOF65727.1	OG5_132807	cint|ENSCINP00000026671	5	-06	43	75
Obim0|KOF65729.1	OG5_129644	ecab|XP_001502072	0	-181	75	100
Obim0|KOF65730.1	OG5_129086	tadh|fgeneshTA2_pg.C_scaffold_26000006	2	-58	42	95
Obim0|KOF65731.1	OG5_129086	nvec|estExt_fgenesh1_pg.C_40144	8	-33	56	100
Obim0|KOF65733.1	OG5_131989	phum|PHUM060390	1	-105	40	98
Obim0|KOF65734.1	OG5_137042	nvec|e_gw.307.12.1	9	-14	48	82
Obim0|KOF65735.1	OG5_137042	nvec|e_gw.307.12.1	9	-14	48	81
Obim0|KOF65740.1	OG5_126560	tadh|fgeneshTA2_pg.C_scaffold_4000859	2	-07	24	54
Obim0|KOF65741.1	OG5_147080	isca|EEC04835	2	-22	47	61
Obim0|KOF65742.1	OG5_131847	clup|ENSCAFP00000020373	1	-133	33	84
Obim0|KOF65747.1	OG5_131314	apis|XP_001947863	1	-115	62	97
Obim0|KOF65750.1	OG5_128071	isca|EEC00559	2	-67	66	99
Obim0|KOF65751.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_293000005	2	-22	39	100
Obim0|KOF65753.1	OG5_140606	tvag|TVAG_471980	8	-10	23	66
Obim0|KOF65755.1	OG5_133707	cint|ENSCINP00000027468	1	-06	27	89
Obim0|KOF66257.1	OG5_134548	drer|ENSDARP00000103119	9	-35	51	96
Obim0|KOF66258.1	OG5_134548	drer|ENSDARP00000103119	2	-39	48	85
Obim0|KOF66259.1	OG5_134548	drer|ENSDARP00000103119	4	-24	38	82
Obim0|KOF66260.1	OG5_135685	isca|EEC02735	8	-16	37	87
Obim0|KOF66261.1	OG5_135685	isca|EEC02735	1	-15	37	87
Obim0|KOF66262.1	OG5_131909	mdom|ENSMODP00000010165	8	-14	43	63
Obim0|KOF66263.1	OG5_129036	isca|EEC13995	1	-100	70	100
Obim0|KOF66264.1	OG5_129036	isca|EEC13995	7	-98	68	100
Obim0|KOF66266.1	OG5_134342	phum|PHUM148120	1	-08	37	82
Obim0|KOF66267.1	OG5_129524	apis|XP_001944985	5	-21	29	99
Obim0|KOF66270.1	OG5_127335	bmor|BGIBMGA008616	5	-36	55	98
Obim0|KOF66271.1	OG5_129524	dmel|FBpp0083983	2	-72	34	99
Obim0|KOF66272.1	OG5_138169	nvec|fgenesh1_pg.scaffold_26000106	9	-10	44	56
Obim0|KOF66275.1	OG5_132113	mmus|ENSMUSP00000054530	5	-47	59	100
Obim0|KOF66276.1	OG5_134658	aaeg|AAEL007619-PA	1	-08	54	71
Obim0|KOF66278.1	OG5_130303	phum|PHUM107160	1	-29	35	51
Obim0|KOF66279.1	OG5_127667	mmul|NP_001138530	3	-74	34	73
Obim0|KOF66280.1	OG5_126927	tnig|ENSTNIP00000022277	1	-160	81	95
Obim0|KOF66286.1	OG5_127420	mdom|ENSMODP00000003577	8	-85	38	98
Obim0|KOF66288.1	OG5_139426	trub|ENSTRUP00000033097	2	-49	31	92
Obim0|KOF66289.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_293000005	5	-23	50	99
Obim0|KOF66290.1	OG5_141080	trub|ENSTRUP00000025192	9	-28	54	65
Obim0|KOF66292.1	OG5_128658	mmul|XP_001110823	1	-174	55	94
Obim0|KOF66294.1	OG5_137819	tnig|ENSTNIP00000022623	2	-33	39	56
Obim0|KOF66295.1	OG5_129656	ggal|ENSGALP00000023196	1	-153	65	93
Obim0|KOF66301.1	NO_GROUP	vcar|XP_002954884	4	-15	29	96
Obim0|KOF66302.1	NO_GROUP	vcar|XP_002954884	9	-10	32	90
Obim0|KOF66303.1	OG5_159714	cpip|CPIJ009839	4	-23	33	100
Obim0|KOF66304.1	OG5_159714	cpip|CPIJ009839	1	-20	32	100
Obim0|KOF66307.1	OG5_135422	ggal|ENSGALP00000015068	0	-181	57	99
Obim0|KOF66308.1	OG5_131391	cint|ENSCINP00000025243	3	-23	38	87
Obim0|KOF66310.1	OG5_130421	bmor|BGIBMGA007261	9	-55	40	95
Obim0|KOF66311.1	OG5_130421	bmor|BGIBMGA007261	9	-55	40	95
Obim0|KOF66312.1	OG5_129206	spom|NP_596474	8	-11	42	52
Obim0|KOF66315.1	OG5_126862	rnor|ENSRNOP00000023516	1	-176	69	91
Obim0|KOF66316.1	OG5_130062	trub|ENSTRUP00000006228	7	-29	47	67
Obim0|KOF66318.1	OG5_132853	agam|AGAP008798-PA	4	-25	43	91
Obim0|KOF66321.1	OG5_131909	mdom|ENSMODP00000035886	5	-51	42	96
Obim0|KOF66323.1	OG5_127196	cele|WBGene00009008	6	-76	31	81
Obim0|KOF66325.1	OG5_127196	cele|WBGene00009008	9	-80	30	79
Obim0|KOF66326.1	OG5_131568	cint|ENSCINP00000028330	7	-43	38	95
Obim0|KOF66328.1	OG5_126847	drer|ENSDARP00000047361	5	-56	68	78
Obim0|KOF66329.1	OG5_126847	drer|ENSDARP00000047361	1	-79	63	98
Obim0|KOF66330.1	OG5_126847	drer|ENSDARP00000047361	5	-56	68	85
Obim0|KOF66331.1	OG5_126847	drer|ENSDARP00000047361	5	-56	68	78
Obim0|KOF66332.1	OG5_126847	drer|ENSDARP00000047361	9	-75	66	97
Obim0|KOF66333.1	OG5_126847	drer|ENSDARP00000047361	8	-80	63	88
Obim0|KOF66335.1	OG5_129984	ggal|ENSGALP00000008735	0	-181	50	97
Obim0|KOF66337.1	OG5_126826	oana|ENSOANP00000009426	9	-72	57	100
Obim0|KOF66338.1	OG5_136017	apis|XP_001946785	1	-46	34	83
Obim0|KOF66340.1	OG5_128744	drer|ENSDARP00000069553	1	-158	51	89
Obim0|KOF66341.1	OG5_126717	rnor|ENSRNOP00000001277	3	-19	36	90
Obim0|KOF66342.1	OG5_152435	bmor|BGIBMGA009850	2	-15	30	83
Obim0|KOF66343.1	OG5_126539	apis|XP_001945749	0	-181	60	100
Obim0|KOF66344.1	OG5_126539	apis|XP_001951603	1	-116	62	100
Obim0|KOF66345.1	OG5_126539	apis|XP_001951603	1	-116	62	100
Obim0|KOF66346.1	OG5_131314	apis|XP_001948812	3	-25	65	100
Obim0|KOF66347.1	OG5_126539	apis|XP_001945749	0	-181	63	100
Obim0|KOF66348.1	OG5_126539	apis|XP_001945749	1	-142	60	100
Obim0|KOF66353.1	OG5_134943	phum|PHUM546090	3	-74	62	83
Obim0|KOF66355.1	OG5_135468	oana|ENSOANP00000026430	5	-07	28	59
Obim0|KOF66356.1	OG5_131391	cbri|WBGene00038096	1	-15	36	84
Obim0|KOF66162.1	OG5_132861	sman|Smp_051990	3	-63	27	75
Obim0|KOF66166.1	OG5_126539	apis|XP_001942940	1	-128	59	99
Obim0|KOF66168.1	OG5_139740	hsap|ENSP00000294964	7	-80	41	75
Obim0|KOF66169.1	OG5_242077	nvec|fgenesh1_pg.scaffold_51000117	6	-07	39	71
Obim0|KOF66170.1	OG5_127354	sman|Smp_073130.3	3	-11	27	64
Obim0|KOF66171.1	OG5_128004	isca|EEC17128	3	-16	62	96
Obim0|KOF66172.1	OG5_171833	cele|WBGene00003808	7	-17	25	88
Obim0|KOF66173.1	OG5_131314	apis|XP_001952754	2	-76	54	100
Obim0|KOF66174.1	OG5_131314	apis|XP_001952754	2	-76	54	100
Obim0|KOF66179.1	OG5_131909	mdom|ENSMODP00000010165	5	-08	55	78
Obim0|KOF66187.1	OG5_127863	mmus|ENSMUSP00000058230	5	-37	28	81
Obim0|KOF66188.1	OG5_127705	ggal|ENSGALP00000001655	1	-108	66	100
Obim0|KOF66189.1	OG5_132991	drer|ENSDARP00000064974	7	-34	41	89
Obim0|KOF66190.1	OG5_127647	aaeg|AAEL009225-PA	2	-41	40	81
Obim0|KOF66191.1	OG5_127647	aaeg|AAEL009225-PA	3	-41	40	81
Obim0|KOF66192.1	OG5_129580	apis|XP_001952473	2	-33	53	65
Obim0|KOF66193.1	OG5_133143	trub|ENSTRUP00000018975	2	-10	49	100
Obim0|KOF66199.1	OG5_128439	ecab|XP_001915845	0	-181	60	100
Obim0|KOF66200.1	NO_GROUP	nvec|estExt_fgenesh1_pg.C_7870003	2	-07	22	90
Obim0|KOF66201.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_134000026	6	-13	33	73
Obim0|KOF66203.1	OG5_130258	phum|PHUM596320	1	-129	59	100
Obim0|KOF66204.1	OG5_162029	nvec|fgenesh1_pg.scaffold_74000069	5	-12	37	83
Obim0|KOF66205.1	OG5_126812	oana|ENSOANP00000018054	5	-71	50	84
Obim0|KOF66206.1	OG5_188264	agam|AGAP006959-PA	1	-133	64	99
Obim0|KOF66207.1	OG5_128349	bmor|BGIBMGA013693	1	-39	45	96
Obim0|KOF66208.1	OG5_129999	ecab|XP_001501844	2	-24	60	70
Obim0|KOF66210.1	OG5_150947	mmul|XP_001084805	3	-33	34	70
Obim0|KOF66211.1	OG5_128401	apis|XP_001952824	1	-09	56	59
Obim0|KOF66212.1	OG5_128401	drer|ENSDARP00000026464	2	-44	59	81
Obim0|KOF66215.1	OG5_129237	isca|EEC08242	1	-116	53	98
Obim0|KOF66216.1	OG5_127335	bmor|BGIBMGA008616	1	-15	53	67
Obim0|KOF66220.1	OG5_215637	bmor|BGIBMGA001563	1	-07	41	73
Obim0|KOF66222.1	OG5_162765	apis|XP_001945223	4	-06	40	60
Obim0|KOF66223.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_293000005	2	-19	51	100
Obim0|KOF66224.1	OG5_126539	apis|XP_001943533	3	-20	56	100
Obim0|KOF66225.1	OG5_133142	trub|ENSTRUP00000031481	3	-10	27	100
Obim0|KOF66228.1	OG5_132396	mmus|ENSMUSP00000040803	1	-146	42	97
Obim0|KOF66229.1	OG5_132396	mmus|ENSMUSP00000040803	1	-159	43	97
Obim0|KOF66230.1	OG5_132396	mmus|ENSMUSP00000040803	1	-137	44	94
Obim0|KOF66233.1	OG5_147946	tnig|ENSTNIP00000015661	8	-08	32	70
Obim0|KOF66234.1	OG5_128968	oana|ENSOANP00000001862	1	-161	48	97
Obim0|KOF66235.1	OG5_129743	trub|ENSTRUP00000023609	1	-177	45	96
Obim0|KOF66236.1	OG5_129743	trub|ENSTRUP00000023609	1	-177	45	96
Obim0|KOF66238.1	OG5_128812	ptro|ENSPTRP00000031800	0	-181	49	100
Obim0|KOF66241.1	OG5_127335	pram|gwEuk.839.5.1	6	-44	39	98
Obim0|KOF66242.1	OG5_131314	apis|XP_001947863	1	-119	58	99
Obim0|KOF66243.1	OG5_131314	apis|XP_001947863	1	-119	58	99
Obim0|KOF66245.1	OG5_135803	cbri|WBGene00040584	5	-19	34	99
Obim0|KOF66247.1	OG5_149568	drer|ENSDARP00000081731	1	-13	30	93
Obim0|KOF66248.1	OG5_142135	tnig|ENSTNIP00000006702	3	-06	29	87
Obim0|KOF66254.1	OG5_133636	isca|EEC15878	2	-48	37	89
Obim0|KOF66256.1	OG5_134548	drer|ENSDARP00000103119	1	-19	38	95
Obim0|KOF65958.1	OG5_127026	mmul|XP_001083043	1	-114	42	50
Obim0|KOF65959.1	OG5_127026	mmul|XP_001083043	1	-114	42	50
Obim0|KOF65960.1	OG5_127026	mmul|XP_001083043	1	-114	42	50
Obim0|KOF65961.1	OG5_127026	mmul|XP_001083043	1	-114	42	50
Obim0|KOF65962.1	OG5_137613	oana|ENSOANP00000011342	1	-109	26	97
Obim0|KOF65963.1	OG5_137613	oana|ENSOANP00000011342	1	-109	26	97
Obim0|KOF65964.1	OG5_131909	mdom|ENSMODP00000010165	8	-23	45	76
Obim0|KOF65965.1	OG5_162761	cpip|CPIJ020171	7	-09	29	52
Obim0|KOF65966.1	OG5_193282	nvec|gw.41.223.1	8	-08	38	90
Obim0|KOF65967.1	OG5_126579	cbri|WBGene00041879	8	-18	40	89
Obim0|KOF65968.1	OG5_126579	cbri|WBGene00041563	2	-18	41	72
Obim0|KOF65969.1	OG5_126579	cbri|WBGene00041563	4	-19	42	74
Obim0|KOF65970.1	OG5_126579	cbri|WBGene00041563	1	-23	41	70
Obim0|KOF65971.1	OG5_126579	cbri|WBGene00041563	4	-24	42	68
Obim0|KOF65974.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_293000005	3	-20	54	96
Obim0|KOF65975.1	OG5_129425	isca|EEC08593	0	-181	72	88
Obim0|KOF65976.1	OG5_129425	isca|EEC08593	0	-181	68	93
Obim0|KOF65982.1	OG5_134161	bmor|BGIBMGA003138	7	-33	25	98
Obim0|KOF65988.1	OG5_128124	drer|ENSDARP00000011317	3	-62	47	95
Obim0|KOF65989.1	OG5_126567	tnig|ENSTNIP00000009609	1	-19	59	77
Obim0|KOF65992.1	OG5_136024	tnig|ENSTNIP00000005343	1	-42	60	92
Obim0|KOF65993.1	OG5_126539	apis|XP_001942940	0	-181	64	99
Obim0|KOF65994.1	OG5_132678	isca|EEC12300	2	-55	57	87
Obim0|KOF65995.1	OG5_132678	ggal|ENSGALP00000026649	4	-66	49	98
Obim0|KOF65996.1	OG5_131909	nvec|e_gw.75.197.1	4	-21	36	62
Obim0|KOF65998.1	OG5_134354	oana|ENSOANP00000023391	1	-86	53	91
Obim0|KOF65999.1	OG5_126766	tnig|ENSTNIP00000002780	5	-51	61	100
Obim0|KOF66001.1	OG5_155205	apis|XP_001944934	8	-15	31	98
Obim0|KOF66002.1	OG5_135637	ptro|ENSPTRP00000028215	4	-18	28	59
Obim0|KOF66003.1	OG5_142420	dmel|FBpp0070174	4	-20	26	76
Obim0|KOF66004.1	OG5_142420	dmel|FBpp0070174	4	-20	26	76
Obim0|KOF66005.1	OG5_142420	dmel|FBpp0070174	4	-20	26	75
Obim0|KOF66006.1	OG5_134270	osat|NP_001041946	2	-47	37	71
Obim0|KOF66007.1	OG5_134270	osat|NP_001041946	2	-47	37	71
Obim0|KOF66008.1	OG5_134270	osat|NP_001059561	3	-09	24	98
Obim0|KOF66011.1	OG5_127075	ptro|ENSPTRP00000045069	7	-25	73	81
Obim0|KOF66012.1	OG5_136280	einv|EIN_227740	3	-13	28	99
Obim0|KOF66013.1	OG5_136280	ehis|EHI_151800	1	-12	27	90
Obim0|KOF66016.1	OG5_126658	aaeg|AAEL014161-PA	6	-47	60	86
Obim0|KOF66017.1	OG5_126658	aaeg|AAEL014161-PA	6	-47	60	86
Obim0|KOF66019.1	NO_GROUP	isca|EEC03091	2	-06	28	99
Obim0|KOF66020.1	OG5_146805	drer|ENSDARP00000103125	1	-30	28	71
Obim0|KOF66021.1	OG5_127335	osat|NP_001043643	4	-14	34	86
Obim0|KOF66022.1	OG5_128597	apis|XP_001947927	4	-78	39	100
Obim0|KOF66027.1	OG5_126972	ecab|XP_001501628	1	-153	54	98
Obim0|KOF66028.1	OG5_126972	ecab|XP_001501628	1	-153	54	98
Obim0|KOF66029.1	OG5_133505	amel|XP_396843	0	-181	49	68
Obim0|KOF66030.1	OG5_133505	amel|XP_396843	0	-181	49	68
Obim0|KOF66034.1	NO_GROUP	nvec|fgenesh1_pg.scaffold_201000033	2	-15	33	81
Obim0|KOF66035.1	OG5_162029	nvec|fgenesh1_pg.scaffold_74000069	2	-23	37	89
Obim0|KOF66036.1	OG5_128529	nvec|estExt_GenewiseH_1.C_220027	7	-75	53	98
Obim0|KOF66037.1	OG5_131909	mdom|ENSMODP00000036456	1	-29	51	98
Obim0|KOF66038.1	OG5_127335	bmor|BGIBMGA008616	2	-24	57	82
Obim0|KOF66044.1	OG5_127178	drer|ENSDARP00000006586	1	-115	51	96
Obim0|KOF66045.1	OG5_127561	oana|ENSOANP00000003888	9	-82	50	92
Obim0|KOF66046.1	OG5_127561	oana|ENSOANP00000003888	1	-75	52	87
Obim0|KOF66047.1	OG5_127561	oana|ENSOANP00000003888	1	-75	51	87
Obim0|KOF66048.1	OG5_128914	mdom|ENSMODP00000026520	5	-14	86	92
Obim0|KOF66049.1	OG5_169627	phum|PHUM236650	2	-24	45	78
Obim0|KOF66050.1	OG5_126579	cint|ENSCINP00000009333	6	-67	32	85
Obim0|KOF66051.1	OG5_128611	mmul|XP_001099932	7	-91	85	100
Obim0|KOF66052.1	OG5_131154	ptro|ENSPTRP00000012996	3	-85	40	100
Obim0|KOF66053.1	OG5_131154	drer|ENSDARP00000084929	7	-88	39	98
Obim0|KOF66054.1	OG5_131154	drer|ENSDARP00000084929	2	-86	38	98
Obim0|KOF66055.1	OG5_131154	amel|XP_396524	2	-99	50	96
Obim0|KOF66056.1	OG5_131154	amel|XP_396524	1	-105	51	96
Obim0|KOF66057.1	OG5_131154	amel|XP_396524	1	-102	49	96
Obim0|KOF66058.1	OG5_131154	ptro|ENSPTRP00000012996	3	-85	40	100
Obim0|KOF66059.1	OG5_131154	drer|ENSDARP00000084929	1	-88	39	98
Obim0|KOF66060.1	OG5_131154	drer|ENSDARP00000084929	5	-87	38	98
Obim0|KOF66061.1	OG5_188264	agam|AGAP006959-PA	2	-79	63	99
Obim0|KOF66063.1	OG5_131981	amel|XP_624327	1	-25	35	91
Obim0|KOF66064.1	OG5_131981	amel|XP_624327	1	-25	35	91
Obim0|KOF66065.1	OG5_175127	agam|AGAP002439-PA	2	-07	42	76
Obim0|KOF66066.1	OG5_175127	agam|AGAP002439-PA	2	-07	42	76
Obim0|KOF66071.1	OG5_132241	ptro|ENSPTRP00000003785	4	-54	55	80
Obim0|KOF66072.1	OG5_128649	trub|ENSTRUP00000024505	6	-16	36	95
Obim0|KOF66073.1	OG5_128649	nvec|e_gw.322.10.1	1	-124	45	74
Obim0|KOF66075.1	OG5_128268	mdom|ENSMODP00000020546	7	-59	55	97
Obim0|KOF66076.1	OG5_131417	ggal|ENSGALP00000002874	3	-90	46	99
Obim0|KOF66077.1	OG5_144043	phum|PHUM167630	5	-54	53	53
Obim0|KOF66080.1	OG5_126787	cint|ENSCINP00000002690	1	-24	50	87
Obim0|KOF66081.1	OG5_126787	cint|ENSCINP00000002690	3	-60	40	93
Obim0|KOF66082.1	OG5_132817	ecab|XP_001499917	1	-131	39	100
Obim0|KOF66083.1	OG5_133616	phum|PHUM267360	2	-50	37	100
Obim0|KOF66084.1	OG5_133616	phum|PHUM267360	2	-50	37	66
Obim0|KOF66085.1	OG5_130303	cpip|CPIJ018010	3	-67	28	64
Obim0|KOF66086.1	OG5_130303	cpip|CPIJ018010	3	-67	28	64
Obim0|KOF66087.1	OG5_130303	cpip|CPIJ018010	3	-67	28	64
Obim0|KOF66089.1	OG5_126573	drer|ENSDARP00000101467	4	-54	83	99
Obim0|KOF66091.1	OG5_126539	ptro|ENSPTRP00000044754	1	-20	47	95
Obim0|KOF66096.1	OG5_133216	isca|EEC02306	4	-31	66	67
Obim0|KOF66097.1	OG5_139071	cpip|CPIJ016268	3	-17	59	89
Obim0|KOF66099.1	OG5_127335	bmor|BGIBMGA008616	7	-07	34	50
Obim0|KOF66101.1	OG5_128293	tnig|ENSTNIP00000012426	0	-181	69	100
Obim0|KOF66102.1	OG5_128293	mmus|ENSMUSP00000057527	0	-181	68	100
Obim0|KOF66103.1	OG5_126539	apis|XP_001942940	1	-146	59	99
Obim0|KOF66104.1	OG5_141589	trub|ENSTRUP00000004971	3	-21	42	79
Obim0|KOF66105.1	OG5_135939	rnor|ENSRNOP00000017955	5	-08	30	60
Obim0|KOF66107.1	OG5_129524	agam|AGAP004309-PA	2	-50	38	95
Obim0|KOF66111.1	OG5_129524	apis|XP_001944985	2	-27	30	80
Obim0|KOF66112.1	OG5_133564	mmus|ENSMUSP00000105181	5	-09	27	67
Obim0|KOF66113.1	OG5_128155	nvec|estExt_gwp.C_510008	2	-54	44	98
Obim0|KOF66114.1	OG5_145338	mdom|ENSMODP00000025575	1	-83	38	100
Obim0|KOF66115.1	OG5_132382	amel|XP_397372	2	-58	40	92
Obim0|KOF66118.1	OG5_150755	rnor|ENSRNOP00000009879	2	-06	52	64
Obim0|KOF66119.1	OG5_127218	mmul|XP_001109287	1	-147	44	91
Obim0|KOF66120.1	OG5_127218	hsap|ENSP00000309595	1	-100	42	90
Obim0|KOF66121.1	OG5_134083	trub|ENSTRUP00000030744	4	-42	47	95
Obim0|KOF66123.1	OG5_137403	nvec|e_gw.120.9.1	4	-38	33	63
Obim0|KOF66125.1	OG5_142641	oana|ENSOANP00000010292	2	-24	29	72
Obim0|KOF66126.1	OG5_126932	aaeg|AAEL005856-PA	1	-167	62	100
